filepath,mos,condition,db
./data/mls/12249_8708_000017.wav,5.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-DR-0013.wav,3.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0028.wav,2.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-DR-0003.wav,3.0,synthesized,taco2hifigan
./data/ground_truth/ground_truth_msc_d_tunner_taco2waveglow_crime_pe_amaro-2088.wav,4.8,profissional,ground_truth
./data/mls/2961_2564_000002.wav,5.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-GM-0011.wav,2.0,synthesized,taco2griffinlim
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_8.wav,3.75,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-FN-0008.wav,3.333333333333333,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-DR-0028.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_6601-0022.wav,2.0,synthesized,vits
./data/vits/vits_3976-0020.wav,4.0,synthesized,vits
./data/vits/vits_4778-0025.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-PE-0025.wav,4.333333333333333,synthesized,taco2waveglow
./data/vits/vits_3427-0023.wav,3.0,synthesized,vits
./data/vits/vits_2959-0014.wav,5.0,synthesized,vits
./data/vits/vits_10199-0029.wav,3.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-GM-0029.wav,2.0,synthesized,taco2griffinlim
./data/mls/8680_6390_000002.wav,4.0,librivox,ground_truth
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1062.wav,5.0,profissional,ground_truth
./data/taco2griffinlim/taco2griffin_lim-DR-0016.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_3369-0024.wav,3.0,synthesized,vits
./data/vits/vits_8680-0000.wav,3.0,synthesized,vits
./data/vits/vits_12865-0028.wav,5.0,synthesized,vits
./data/vits/vits_12249-0015.wav,5.0,synthesized,vits
./data/vits/vits_10199-0019.wav,3.0,synthesized,vits
./data/vits/vits_6601-0004.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_GM_GM_taco2hifigan-GM-0006.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5068-0023.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LI-0003.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_6581-0017.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-MA-0003.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_RC_RC_taco2hifigan-RC-0006.wav,1.0,noisy,taco2hifigan
./data/vits/vits_2961-0005.wav,5.0,synthesized,vits
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0020.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LN-0009.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_3369-0006.wav,2.0,synthesized,vits
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0027.wav,3.0,noisy,taco2hifigan
./data/vits/vits_6601-0011.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-MA-0019.wav,3.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-GM-0017.wav,2.5,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0028.wav,3.6666666666666665,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-DR-0024.wav,2.0,synthesized,taco2waveglow
./data/vits/vits_6207-0002.wav,1.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-PE-0025.wav,2.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-LU-0011.wav,1.6666666666666667,synthesized,taco2griffinlim
./data/mls/9485_6390_000011.wav,5.0,librivox,ground_truth
./data/mls/10199_6390_000008.wav,5.0,librivox,ground_truth
./data/ground_truth/ground_truth_lu_onu_2009-0011.wav,3.75,profissional,ground_truth
./data/mls/5103_4572_000000.wav,4.5,librivox,ground_truth
./data/ground_truth/ground_truth_dr_onu-2012-0003.wav,4.333333333333333,profissional,ground_truth
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0026.wav,1.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_lu_onu_2009-0006.wav,5.0,profissional,ground_truth
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0009.wav,3.0,noisy,taco2hifigan
./data/vits/vits_5025-0007.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-BZ-0022.wav,4.0,synthesized,taco2griffinlim
./data/mls/2961_2564_000016.wav,4.0,librivox,ground_truth
./data/ground_truth/ground_truth_dr_onu-2012-0012.wav,3.6666666666666665,profissional,ground_truth
./data/vits/vits_3814-0008.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0005.wav,1.5,noisy,taco2hifigan
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0029.wav,4.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-GM-0005.wav,4.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-GS-0016.wav,4.5,synthesized,taco2waveglow
./data/vits/vits_2959-0016.wav,3.5,synthesized,vits
./data/vits/vits_12249-0019.wav,3.6666666666666665,synthesized,vits
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0023.wav,2.0,noisy,taco2hifigan
./data/vits/vits_9217-0002.wav,1.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-IR-0021.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_2961-0018.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0010.wav,1.0,noisy,taco2hifigan
./data/vits/vits_2961-0016.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LU-0020.wav,2.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-BZ-0010.wav,4.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-BZ-0009.wav,3.0,synthesized,taco2waveglow
./data/taco2waveglow/taco2waveglow-GM-0006.wav,5.0,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-FN-0006.wav,3.5,synthesized,taco2hifigan
./data/vits/vits_4801-0012.wav,3.0,synthesized,vits
./data/vits/vits_2961-0017.wav,4.0,synthesized,vits
./data/vits/vits_5677-0023.wav,4.5,synthesized,vits
./data/vits/vits_4367-0024.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0009.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-GS-0014.wav,5.0,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-IR-0002.wav,3.5,synthesized,taco2hifigan
./data/vits/vits_9217-0023.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-PE-0022.wav,3.5,synthesized,taco2hifigan
./data/vits/vits_4778-0008.wav,2.333333333333333,synthesized,vits
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0002.wav,1.0,noisy,taco2hifigan
./data/vits/vits_10670-0000.wav,2.0,synthesized,vits
./data/vits/vits_12249-0013.wav,4.0,synthesized,vits
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_0.wav,3.866666666666666,synthesized,taco_gst2waveglow
./data/vits/vits_7028-0011.wav,5.0,synthesized,vits
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0026.wav,2.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-GS-0015.wav,5.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_GM_GM_taco2hifigan-GM-0005.wav,1.5,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-RC-0025.wav,1.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-DI-0012.wav,2.0,synthesized,taco2griffinlim
./data/ground_truth/ground_truth_lu_onu_2009-0005.wav,1.0,profissional,ground_truth
./data/vits/vits_10199-0016.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_10107-0018.wav,3.5,synthesized,vits
./data/mls/4367_3648_000019.wav,4.5,librivox,ground_truth
./data/vits/vits_5025-0019.wav,2.333333333333333,synthesized,vits
./data/mls/6207_5270_000017.wav,2.0,librivox,ground_truth
./data/mls/9485_6390_000014.wav,5.0,librivox,ground_truth
./data/vits/vits_3976-0014.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0016.wav,5.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-DI-0007.wav,4.0,synthesized,taco2hifigan
./data/ground_truth/ground_truth_msc_d_tunner_tacotron_gst_waveglow_crime_pe_amaro_f-1744.wav,4.9375,profissional,ground_truth
./data/vits/vits_6581-0022.wav,3.5,synthesized,vits
./data/vits/vits_6601-0010.wav,3.0,synthesized,vits
./data/vits/vits_6581-0011.wav,3.5,synthesized,vits
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0007.wav,2.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_pe_isaura_f-0062.wav,5.0,profissional,ground_truth
./data/ground_truth/dataset_oficial_copel-0594.wav,5.0,profissional,ground_truth
./data/ground_truth/ground_truth_bz_bolsonaro_onu-0005.wav,3.333333333333333,profissional,ground_truth
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0025.wav,1.0,noisy,taco2hifigan
./data/vits/vits_8680-0020.wav,2.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-RC-0014.wav,3.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-DR-0020.wav,2.5,synthesized,taco2griffinlim
./data/mls/5103_3962_000003.wav,5.0,librivox,ground_truth
./data/mls/5705_4744_000012.wav,4.0,librivox,ground_truth
./data/mls/9351_6390_000000.wav,3.0,librivox,ground_truth
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0023.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0025.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-BZ-0022.wav,3.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0004.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-DR-0029.wav,1.0,synthesized,taco2griffinlim
./data/mls/6207_5270_000019.wav,4.333333333333333,librivox,ground_truth
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0009.wav,2.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1072.wav,5.0,profissional,ground_truth
./data/mls/2959_2564_000000.wav,5.0,librivox,ground_truth
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0009.wav,3.0,noisy,taco2hifigan
./data/vits/vits_10107-0001.wav,4.0,synthesized,vits
./data/vits/vits_7028-0023.wav,2.0,synthesized,vits
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0005.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LI-0007.wav,2.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-DI-0015.wav,1.75,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-LI-0006.wav,5.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-FN-0019.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_6700-0001.wav,5.0,synthesized,vits
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0006.wav,2.0,noisy,taco2hifigan
./data/mls/8680_6390_000004.wav,3.333333333333333,librivox,ground_truth
./data/vits/vits_5888-0013.wav,5.0,synthesized,vits
./data/vits/vits_3976-0029.wav,5.0,synthesized,vits
./data/vits/vits_10107-0010.wav,5.0,synthesized,vits
./data/mls/8680_6390_000003.wav,4.0,librivox,ground_truth
./data/vits/vits_5888-0010.wav,2.333333333333333,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0028.wav,4.5,synthesized,taco2hifigan
./data/vits/vits_5888-0016.wav,4.0,synthesized,vits
./data/vits/vits_6581-0029.wav,5.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-PE-0000.wav,4.5,synthesized,taco2waveglow
./data/vits/vits_5677-0001.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-DR-0025.wav,3.0,synthesized,taco2waveglow
./data/vits/vits_9217-0011.wav,4.0,synthesized,vits
./data/ground_truth/ground_truth_dr_onu-2012-0007.wav,5.0,profissional,ground_truth
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0019.wav,2.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0010.wav,2.0,noisy,taco2hifigan
./data/vits/vits_5103-0014.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0029.wav,4.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0014.wav,1.5,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-GM-0027.wav,4.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_GM_GM_taco2hifigan-GM-0016.wav,2.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0015.wav,2.25,noisy,taco2hifigan
./data/mls/5888_5270_000000.wav,4.5,librivox,ground_truth
./data/mls/5888_4811_000000.wav,3.5,librivox,ground_truth
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_8.wav,4.125,synthesized,taco_gst2waveglow
./data/vits/vits_5888-0011.wav,4.0,synthesized,vits
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_16.wav,3.2,synthesized,taco2waveglow
./data/mls/5677_4744_000009.wav,5.0,librivox,ground_truth
./data/vits/vits_10107-0007.wav,4.0,synthesized,vits
./data/vits/vits_5705-0026.wav,1.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0013.wav,4.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0020.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-BZ-0000.wav,2.0,synthesized,taco2griffinlim
./data/mls/7028_5323_000016.wav,5.0,librivox,ground_truth
./data/vits/vits_3369-0019.wav,3.5,synthesized,vits
./data/taco2waveglow/taco2waveglow-PE-0007.wav,4.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0004.wav,2.0,noisy,taco2hifigan
./data/vits/vits_6700-0023.wav,3.5,synthesized,vits
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0020.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-GM-0028.wav,3.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0019.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-LU-0012.wav,2.5,synthesized,taco2waveglow
./data/vits/vits_12865-0004.wav,2.5,synthesized,vits
./data/taco2waveglow/taco2waveglow-PE-0010.wav,4.0,synthesized,taco2waveglow
./data/vits/vits_8680-0005.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-BZ-0015.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_6700-0017.wav,4.5,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0004.wav,3.0,synthesized,taco2hifigan
./data/vits/vits_9217-0010.wav,4.0,synthesized,vits
./data/vits/vits_3369-0008.wav,2.333333333333333,synthesized,vits
./data/mls/10199_6390_000002.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000014.wav,3.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-FN-0002.wav,4.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0001.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-DR-0020.wav,3.0,synthesized,taco2waveglow
./data/mls/12865_13396_000008.wav,4.0,librivox,ground_truth
./data/vits/vits_3369-0009.wav,3.0,synthesized,vits
./data/vits/vits_5025-0025.wav,4.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-BZ-0019.wav,3.333333333333333,synthesized,taco2waveglow
./data/vits/vits_12865-0017.wav,3.6666666666666665,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0017.wav,4.0,synthesized,taco2hifigan
./data/mls/3976_2564_000003.wav,5.0,librivox,ground_truth
./data/vits/vits_5705-0014.wav,4.0,synthesized,vits
./data/mls/12249_8708_000002.wav,4.5,librivox,ground_truth
./data/vits/vits_9351-0010.wav,3.333333333333333,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-PE-0024.wav,1.6666666666666667,synthesized,taco2griffinlim
./data/vits/vits_5103-0007.wav,2.0,synthesized,vits
./data/vits/vits_8680-0021.wav,2.333333333333333,synthesized,vits
./data/vits/vits_2961-0011.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LN-0020.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0023.wav,1.5,noisy,taco2hifigan
./data/vits/vits_12865-0025.wav,3.0,synthesized,vits
./data/vits/vits_12249-0010.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LN-0013.wav,4.0,synthesized,taco2hifigan
./data/ground_truth/ground_truth_dr_onu-2012-0008.wav,5.0,profissional,ground_truth
./data/vits/vits_12249-0009.wav,4.666666666666667,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-IR-0001.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_12249-0029.wav,4.0,synthesized,vits
./data/mls/9351_6390_000003.wav,3.5,librivox,ground_truth
./data/vits/vits_4801-0014.wav,5.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-BZ-0007.wav,4.0,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-PE-0001.wav,5.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-DR-0028.wav,3.5,synthesized,taco2waveglow
./data/taco2waveglow/taco2waveglow-GS-0019.wav,5.0,synthesized,taco2waveglow
./data/vits/vits_6581-0027.wav,4.0,synthesized,vits
./data/vits/vits_3976-0009.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-GM-0021.wav,3.0,synthesized,taco2griffinlim
./data/mls/5677_4744_000004.wav,4.333333333333333,librivox,ground_truth
./data/vits/vits_12249-0018.wav,5.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-FN-0012.wav,3.0,synthesized,taco2hifigan
./data/vits/vits_4367-0016.wav,4.5,synthesized,vits
./data/vits/vits_9351-0006.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0024.wav,1.0,noisy,taco2hifigan
./data/vits/vits_6207-0014.wav,2.0,synthesized,vits
./data/mls/9485_6390_000009.wav,4.0,librivox,ground_truth
./data/vits/vits_9485-0020.wav,2.0,synthesized,vits
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0025.wav,1.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-LI-0004.wav,4.5,synthesized,taco2hifigan
./data/vits/vits_10670-0022.wav,3.75,synthesized,vits
./data/taco2hifigan/taco2hifigan-FN-0029.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_9485-0018.wav,3.75,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-RC-0020.wav,2.0,synthesized,taco2griffinlim
./data/taco2waveglow/taco2waveglow-DR-0017.wav,3.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0008.wav,1.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_msc_d_tunner_tacotron_gst_waveglow_isaura_f-0003.wav,4.5625,profissional,ground_truth
./data/vits/vits_6700-0018.wav,4.5,synthesized,vits
./data/vits/vits_7028-0028.wav,4.0,synthesized,vits
./data/vits/vits_4801-0013.wav,4.0,synthesized,vits
./data/mls/5705_4744_000014.wav,4.0,librivox,ground_truth
./data/vits/vits_5888-0012.wav,4.0,synthesized,vits
./data/ground_truth/ground_truth_pe_isaura_f-0073.wav,5.0,profissional,ground_truth
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0024.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0022.wav,1.0,noisy,taco2hifigan
./data/mls/10199_6390_000015.wav,5.0,librivox,ground_truth
./data/vits/vits_5025-0017.wav,4.0,synthesized,vits
./data/mls/10199_6390_000007.wav,5.0,librivox,ground_truth
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_16.wav,4.0,synthesized,taco_gst2waveglow
./data/taco2hifigan/taco2hifigan-DR-0016.wav,3.0,synthesized,taco2hifigan
./data/vits/vits_4367-0023.wav,3.0,synthesized,vits
./data/mls/9217_6390_000019.wav,3.0,librivox,ground_truth
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_7.wav,4.05,synthesized,taco2waveglow
./data/ground_truth/ground_truth_pe_isaura_f-0072.wav,5.0,profissional,ground_truth
./data/mls/4801_3962_000000.wav,4.75,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-LI-0008.wav,4.0,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-PE-0010.wav,2.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-LI-0010.wav,1.0,synthesized,taco2griffinlim
./data/mls/5103_4744_000000.wav,5.0,librivox,ground_truth
./data/vits/vits_5103-0003.wav,2.5,synthesized,vits
./data/vits/vits_2961-0013.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0009.wav,2.0,noisy,taco2hifigan
./data/mls/3814_2564_000001.wav,4.5,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-LN-0013.wav,1.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-LI-0018.wav,4.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-BZ-0014.wav,2.0,synthesized,taco2hifigan
./data/vits/vits_12249-0012.wav,5.0,synthesized,vits
./data/mls/8680_6390_000015.wav,2.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-PE-0006.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_2961-0000.wav,4.0,synthesized,vits
./data/vits/vits_5705-0005.wav,3.0,synthesized,vits
./data/vits/vits_5068-0006.wav,4.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-BZ-0018.wav,1.0,synthesized,taco2waveglow
./data/vits/vits_6581-0010.wav,3.333333333333333,synthesized,vits
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_1_10.wav,4.0,synthesized,taco_gst2waveglow
./data/vits/vits_8680-0015.wav,1.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-FN-0006.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_RC_RC_taco2hifigan-RC-0003.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0020.wav,1.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LU-0024.wav,2.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-FN-0010.wav,3.333333333333333,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-IR-0027.wav,3.0,synthesized,taco2griffinlim
./data/taco2waveglow/taco2waveglow-GS-0007.wav,4.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0018.wav,1.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LU-0012.wav,2.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-GS-0011.wav,3.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0029.wav,1.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-FN-0016.wav,1.3333333333333333,synthesized,taco2griffinlim
./data/vits/vits_12865-0023.wav,3.0,synthesized,vits
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_1_15.wav,5.0,synthesized,taco_gst2waveglow
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1071.wav,5.0,profissional,ground_truth
./data/vits/vits_6601-0020.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LI-0022.wav,2.333333333333333,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-MA-0028.wav,3.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0011.wav,1.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-IR-0008.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_3427-0028.wav,3.0,synthesized,vits
./data/vits/vits_9217-0024.wav,2.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LU-0025.wav,3.5,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-PE-0006.wav,4.0,synthesized,taco2griffinlim
./data/mls/10107_6390_000001.wav,5.0,librivox,ground_truth
./data/vits/vits_3976-0005.wav,4.5,synthesized,vits
./data/taco2waveglow/taco2waveglow-BZ-0028.wav,2.333333333333333,synthesized,taco2waveglow
./data/vits/vits_9351-0013.wav,4.333333333333333,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LN-0007.wav,2.0,synthesized,taco2griffinlim
./data/ground_truth/dataset_oficial_copel-0602.wav,1.0,profissional,ground_truth
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0006.wav,2.0,noisy,taco2hifigan
./data/mls/10107_6390_000015.wav,5.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-GM-0026.wav,5.0,synthesized,taco2waveglow
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0014.wav,1.0,noisy,taco2hifigan
./data/ground_truth/ground_truth_bz_bolsonaro_onu-0004.wav,4.0,profissional,ground_truth
./data/ground_truth/ground_truth_dr_onu-2012-0013.wav,4.0,profissional,ground_truth
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1076.wav,5.0,profissional,ground_truth
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1065.wav,4.5,profissional,ground_truth
./data/vits/vits_3427-0018.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LU-0003.wav,1.0,synthesized,taco2hifigan
./data/vits/vits_9351-0029.wav,3.0,synthesized,vits
./data/mls/9217_6390_000017.wav,4.0,librivox,ground_truth
./data/vits/vits_6700-0013.wav,3.0,synthesized,vits
./data/vits/vits_3814-0013.wav,3.0,synthesized,vits
./data/vits/vits_10199-0024.wav,4.0,synthesized,vits
./data/mls/4783_3962_000001.wav,4.5,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-BZ-0001.wav,2.0,synthesized,taco2waveglow
./data/vits/vits_9351-0024.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LN-0006.wav,1.5,synthesized,taco2griffinlim
./data/mls/2961_2564_000012.wav,4.5,librivox,ground_truth
./data/vits/vits_6601-0003.wav,2.0,synthesized,vits
./data/vits/vits_5103-0026.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LU-0008.wav,2.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0027.wav,2.0,noisy,taco2hifigan
./data/mls/2959_2564_000013.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-GS-0027.wav,5.0,synthesized,taco2hifigan
